UNITID,FTE12MN,UNDUP,UNDUPUG,E12FT,E12PT,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12GRADFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,E12GRADPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON
106342,573,598,597,587,11,248,40,298,11,1,587,248,39,296,4,0,10,0,1,2,7,1,0,1,8,8,0,46,2,28,6,41,0,1,8,8,0,46,2,28,6,41,0,0,0,0,0,0,100,0,0,0,0,27,73,0,27,73,0,0,100
106351,74,117,117,117,0,27,0,90,0,0,117,27,0,90,0,0,0,0,0,0,0,0,0,0,79,3,0,15,1,2,0,44,0,0,79,3,0,15,1,2,0,44,,,,,,,,,,,0,0,100,0,0,100,,,
106397,29355,34602,29055,27562,7040,6457,2138,20132,328,5547,25484,6332,1563,17527,62,2078,3571,125,575,2605,266,3469,1,3,4,10,0,71,4,2,4,55,1,3,4,11,0,74,5,1,1,56,1,2,6,7,0,55,3,9,17,53,13,39,49,8,44,49,38,13,49
106412,1868,2305,2062,1989,316,424,156,1464,18,243,1814,396,141,1276,1,175,248,28,15,188,17,68,0,0,88,3,0,3,2,0,3,55,0,0,89,3,0,3,2,0,2,55,1,2,72,2,0,7,1,0,15,51,7,77,16,6,80,14,17,47,35
106449,2153,4027,4027,1679,2348,740,315,1462,1510,0,1679,628,172,821,58,0,2348,112,143,641,1452,0,1,1,6,7,0,82,4,1,0,62,1,1,6,7,0,82,4,1,0,62,,,,,,,,,,,31,35,34,31,35,34,,,
106458,13194,20313,11471,7274,13039,2195,1600,6756,920,8842,6164,1873,536,3707,48,1110,5307,322,1064,3049,872,7732,0,1,17,5,0,64,3,2,7,66,0,1,15,5,0,64,3,1,10,63,0,2,19,4,0,65,3,2,4,70,57,27,15,33,46,21,89,4,8
106467,6626,10783,9882,5533,5250,1639,494,4597,3152,901,5293,1470,356,3429,38,240,4589,169,138,1168,3114,661,1,2,6,11,0,73,5,0,2,58,1,2,5,12,0,73,5,0,2,58,1,1,11,4,0,68,3,0,12,64,28,43,29,26,43,31,55,38,7
106485,2326,3377,2707,2031,1346,562,251,1396,498,670,1765,479,205,1072,9,266,942,83,46,324,489,404,0,0,31,8,0,54,5,0,1,62,0,0,30,9,0,54,5,0,0,61,0,0,35,2,0,57,3,0,2,68,27,52,21,18,58,24,63,28,10
106494,45,62,62,62,0,26,0,36,0,0,62,26,0,36,0,0,0,0,0,0,0,0,0,0,21,2,0,77,0,0,0,98,0,0,21,2,0,77,0,0,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
106546,553,740,740,687,53,12,390,338,0,0,687,12,362,313,0,0,53,0,28,25,0,0,0,1,33,6,0,56,4,0,0,90,0,1,33,6,0,56,4,0,0,90,,,,,,,,,,,0,2,98,0,2,98,,,
106625,1086,2178,2178,748,1430,404,196,791,787,0,748,265,99,354,30,0,1430,139,97,437,757,0,0,0,3,3,0,89,2,2,0,62,0,0,3,3,0,89,2,2,0,62,,,,,,,,,,,33,34,33,33,34,33,,,
106704,8973,10989,8682,7738,3251,1810,693,5534,645,2307,6858,1765,581,4444,68,880,1824,45,112,1090,577,1427,0,2,15,7,0,67,5,0,4,64,0,2,16,7,0,65,5,0,4,61,0,2,11,4,0,75,4,0,4,76,18,51,31,9,57,34,52,27,21
106713,487,589,589,471,118,107,68,332,82,0,471,104,63,302,2,0,118,3,5,30,80,0,1,1,15,8,0,59,4,5,7,43,1,1,15,8,0,59,4,5,7,43,,,,,,,,,,,10,53,36,10,53,36,,,
106795,831,1708,1708,657,1051,344,155,251,958,0,657,211,70,92,284,0,1051,133,85,159,674,0,1,0,12,27,0,53,5,0,1,64,1,0,12,27,0,53,5,0,1,64,,,,,,,,,,,20,51,28,20,51,28,,,
106810,169,301,301,176,125,53,3,117,128,0,176,53,2,117,4,0,125,0,1,0,124,0,1,6,14,1,0,73,0,5,0,53,1,6,14,1,0,73,0,5,0,53,,,,,,,,,,,15,51,33,15,51,33,,,
106883,729,1765,1765,687,1078,148,53,538,1026,0,687,104,30,389,164,0,1078,44,23,149,862,0,1,1,42,3,0,50,3,1,0,66,1,1,42,3,0,50,3,1,0,66,,,,,,,,,,,40,23,37,40,23,37,,,
106908,423,608,608,606,2,18,0,590,0,0,606,18,0,588,0,0,2,0,0,2,0,0,5,1,31,5,0,47,6,6,0,94,5,1,31,5,0,47,6,6,0,94,,,,,,,,,,,0,0,100,0,0,100,,,
106980,1601,2824,2824,1414,1410,662,206,1208,748,0,1414,585,136,650,43,0,1410,77,70,558,705,0,1,1,9,6,0,77,3,0,0,61,1,1,9,6,0,77,3,0,0,61,,,,,,,,,,,13,49,39,13,49,39,,,
106999,837,1548,1548,618,930,305,164,606,473,0,618,180,83,333,22,0,930,125,81,273,451,0,1,1,2,8,0,81,6,0,1,66,1,1,2,8,0,81,6,0,1,66,,,,,,,,,,,37,45,18,37,45,18,,,
107044,4326,5753,4167,3860,1893,868,209,2430,660,1586,3209,868,163,2178,0,651,958,0,46,252,660,935,1,2,7,4,0,78,3,1,4,58,1,1,5,5,0,79,4,1,4,55,1,3,12,4,0,74,3,1,3,63,16,15,69,10,14,76,33,16,52
107071,1889,2521,1660,1521,1000,316,183,1157,4,861,1412,296,155,961,0,109,248,20,28,196,4,752,1,1,27,6,0,60,2,0,3,60,1,1,27,7,0,59,2,0,2,52,1,1,28,4,0,62,2,0,3,75,37,58,5,10,82,8,88,12,0
107080,1044,1118,1108,1101,17,281,22,800,5,10,1092,281,22,789,0,9,16,0,0,11,5,1,1,4,7,9,0,70,5,2,2,50,1,4,7,9,0,69,5,2,2,50,0,0,0,20,0,80,0,0,0,10,0,0,100,0,0,100,0,0,100
107099,114,144,144,144,0,29,0,115,0,0,144,29,0,115,0,0,0,0,0,0,0,0,0,0,16,8,0,70,6,0,0,97,0,0,16,8,0,70,6,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
107123,90,112,112,112,0,0,63,49,0,0,112,0,63,49,0,0,0,0,0,0,0,0,0,0,32,5,1,62,0,0,0,79,0,0,32,5,1,62,0,0,0,79,,,,,,,,,,,0,0,100,0,0,100,,,
107141,1899,2776,2115,1592,1184,405,121,977,612,661,1391,395,88,899,9,201,724,10,33,78,603,460,2,2,4,10,0,68,5,5,5,61,2,2,2,10,0,68,5,3,6,57,1,2,9,7,0,68,4,9,0,74,18,40,42,12,36,52,38,49,12
107220,313,379,379,379,0,214,0,165,0,0,379,214,0,165,0,0,0,0,0,0,0,0,8,1,8,20,0,62,1,0,0,98,8,1,8,20,0,62,1,0,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
107293,69,116,116,116,0,54,0,62,0,0,116,54,0,62,0,0,0,0,0,0,0,0,4,3,4,12,0,70,6,0,0,97,4,3,4,12,0,70,6,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
107318,592,1388,1388,228,1160,130,109,403,746,0,228,62,43,104,19,0,1160,68,66,299,727,0,1,0,59,3,0,31,3,1,1,57,1,0,59,3,0,31,3,1,1,57,,,,,,,,,,,26,27,47,26,27,47,,,
107327,773,1945,1945,507,1438,226,75,605,1039,0,507,153,31,279,44,0,1438,73,44,326,995,0,0,1,31,5,0,60,1,2,0,66,0,1,31,5,0,60,1,2,0,66,,,,,,,,,,,51,23,26,51,23,26,,,
107442,43,66,66,66,0,6,0,60,0,0,66,6,0,60,0,0,0,0,0,0,0,0,0,0,92,2,0,6,0,0,0,29,0,0,92,2,0,6,0,0,0,29,,,,,,,,,,,0,0,100,0,0,100,,,
107460,1291,2409,2409,954,1455,412,172,915,910,0,954,340,92,460,62,0,1455,72,80,455,848,0,1,1,1,9,0,80,4,2,0,57,1,1,1,9,0,80,4,2,0,57,,,,,,,,,,,25,49,25,25,49,25,,,
107488,261,294,294,289,5,285,0,7,2,0,289,283,0,5,1,0,5,2,0,2,1,0,2,1,2,36,6,49,4,0,0,28,2,1,2,36,6,49,4,0,0,28,,,,,,,,,,,0,0,100,0,0,100,,,
107512,1712,1922,1834,1670,252,478,67,1135,154,88,1618,470,65,1082,1,52,216,8,2,53,153,36,0,1,6,6,0,81,3,0,2,57,0,1,6,6,0,81,3,0,2,56,1,0,9,8,0,76,6,0,0,78,5,17,79,3,15,82,47,53,0
107521,921,2293,2293,555,1738,158,153,366,1616,0,555,137,119,243,56,0,1738,21,34,123,1560,0,3,1,15,10,1,69,1,0,0,51,3,1,15,10,1,69,1,0,0,51,,,,,,,,,,,9,14,78,9,14,78,,,
107549,645,1327,1327,576,751,212,80,478,557,0,576,174,49,323,30,0,751,38,31,155,527,0,1,1,1,3,0,94,0,0,0,68,1,1,1,3,0,94,0,0,0,68,,,,,,,,,,,43,32,25,43,32,25,,,
107558,763,799,799,778,21,202,53,526,18,0,778,201,52,515,10,0,21,1,1,11,8,0,1,1,6,15,1,43,4,2,28,56,1,1,6,15,1,43,4,2,28,56,,,,,,,,,,,2,24,74,2,24,74,,,
107585,1448,2752,2752,1201,1551,579,278,1046,849,0,1201,441,138,580,42,0,1551,138,140,466,807,0,0,1,9,12,0,73,5,1,0,60,0,1,9,12,0,73,5,1,0,60,,,,,,,,,,,14,43,43,14,43,43,,,
107600,877,1001,975,788,213,215,78,673,9,26,762,191,65,501,5,26,213,24,13,172,4,0,0,0,78,3,2,5,2,2,7,52,0,0,78,3,2,5,2,2,7,52,0,0,100,0,0,0,0,0,0,69,3,69,29,3,70,28,0,31,69
107619,839,1725,1725,679,1046,137,48,607,933,0,679,123,39,376,141,0,1046,14,9,231,792,0,1,0,52,4,0,41,1,1,0,62,1,0,52,4,0,41,1,1,0,62,,,,,,,,,,,13,45,42,13,45,42,,,
107637,693,1365,1365,413,952,283,203,771,108,0,413,92,67,235,19,0,952,191,136,536,89,0,0,1,62,15,0,20,2,0,0,67,0,1,62,15,0,20,2,0,0,67,,,,,,,,,,,36,36,28,36,36,28,,,
107655,34,50,50,50,0,35,0,15,0,0,50,35,0,15,0,0,0,0,0,0,0,0,0,0,24,2,0,72,2,0,0,98,0,0,24,2,0,72,2,0,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
107664,3299,6678,6678,2584,4094,1089,818,3489,1282,0,2584,721,396,1440,27,0,4094,368,422,2049,1255,0,0,2,41,12,0,38,4,2,1,66,0,2,41,12,0,38,4,2,1,66,,,,,,,,,,,55,24,21,55,24,21,,,
107725,747,1639,1639,518,1121,198,125,620,696,0,518,130,42,254,92,0,1121,68,83,366,604,0,0,1,28,11,0,56,3,0,1,66,0,1,28,11,0,56,3,0,1,66,,,,,,,,,,,25,32,44,25,32,44,,,
107743,544,872,872,446,426,239,70,263,300,0,446,209,49,146,42,0,426,30,21,117,258,0,3,1,1,12,0,78,1,0,3,62,3,1,1,12,0,78,1,0,3,62,,,,,,,,,,,20,53,27,20,53,27,,,
107789,137,156,156,156,0,48,0,108,0,0,156,48,0,108,0,0,0,0,0,0,0,0,4,1,6,14,0,73,0,1,1,96,4,1,6,14,0,73,0,1,1,96,,,,,,,,,,,0,0,100,0,0,100,,,
107831,69,88,88,88,0,24,0,64,0,0,88,24,0,64,0,0,0,0,0,0,0,0,0,0,10,1,0,88,1,0,0,100,0,0,10,1,0,88,1,0,0,100,,,,,,,,,,,0,0,100,0,0,100,,,
107840,190,583,583,339,244,176,53,354,0,0,339,117,41,181,0,0,244,59,12,173,0,0,2,0,69,2,0,26,1,0,0,55,2,0,69,2,0,26,1,0,0,55,,,,,,,,,,,2,15,83,2,15,83,,,
107877,497,536,508,498,38,136,50,318,4,28,498,136,50,312,0,0,10,0,0,6,4,28,0,1,12,3,0,76,2,0,6,50,0,1,12,3,0,75,2,0,6,50,0,0,7,0,0,93,0,0,0,61,5,55,40,0,58,42,100,0,0
107974,861,1678,1678,697,981,227,318,807,326,0,697,170,121,402,4,0,981,57,197,405,322,0,0,0,37,6,0,52,3,0,1,70,0,0,37,6,0,52,3,0,1,70,,,,,,,,,,,38,36,26,38,36,26,,,
107983,4239,5979,3502,3617,2362,830,279,1973,420,2477,2842,807,248,1781,6,775,660,23,31,192,414,1702,1,1,19,4,0,52,4,0,20,58,1,1,22,5,0,64,5,1,1,59,0,1,14,2,0,34,3,0,46,57,32,59,9,19,67,14,51,47,2
107992,793,1435,1435,619,816,290,182,613,350,0,619,219,99,291,10,0,816,71,83,322,340,0,0,0,36,4,0,53,7,0,0,61,0,0,36,4,0,53,7,0,0,61,,,,,,,,,,,20,29,50,20,29,50,,,
108065,11,19,19,14,5,14,0,5,0,0,14,10,0,4,0,0,5,4,0,1,0,0,0,0,100,0,0,0,0,0,0,89,0,0,100,0,0,0,0,0,0,89,,,,,,,,,,,0,0,100,0,0,100,,,
108092,4274,6139,6089,3689,2450,992,440,3188,1469,50,3676,887,319,2303,167,13,2413,105,121,885,1302,37,2,5,4,19,0,59,10,0,1,60,2,5,4,19,0,59,10,0,1,60,4,4,10,16,0,64,2,0,0,82,19,55,26,18,56,26,100,0,0
108232,4303,8463,5662,4105,4358,668,1382,3494,118,2801,2794,285,639,1861,9,1311,2868,383,743,1633,109,1490,0,6,14,18,0,27,5,12,17,60,0,6,15,21,1,27,6,13,12,58,0,8,11,12,0,28,4,9,28,66,61,30,9,61,31,8,61,27,12
108269,154,137,0,106,31,0,0,0,0,137,0,0,0,0,0,106,0,0,0,0,0,31,1,53,4,4,1,35,1,0,1,66,,,,,,,,,,,1,53,4,4,1,35,1,0,1,66,0,100,0,,,,0,100,0
108667,2601,10376,10376,834,9542,1523,2411,3807,2635,0,834,197,122,400,115,0,9542,1326,2289,3407,2520,0,0,23,19,29,0,17,7,4,1,58,0,23,19,29,0,17,7,4,1,58,,,,,,,,,,,74,15,11,74,15,11,,,
108807,6180,16308,16308,3423,12885,1665,854,8311,5478,0,3423,691,178,2510,44,0,12885,974,676,5801,5434,0,0,3,2,70,0,19,3,2,0,53,0,3,2,70,0,19,3,2,0,53,,,,,,,,,,,14,30,56,14,30,56,,,
108852,184,181,181,181,0,59,39,83,0,0,181,59,39,83,0,0,0,0,0,0,0,0,0,3,11,12,0,34,8,1,31,59,0,3,11,12,0,34,8,1,31,59,,,,,,,,,,,0,0,100,0,0,100,,,
108861,32,214,95,53,161,30,0,64,1,119,30,10,0,20,0,23,65,20,0,44,1,96,0,6,46,30,2,7,2,0,7,49,0,3,32,56,3,1,0,0,5,46,0,8,58,10,2,11,4,0,8,51,0,79,21,0,61,39,0,93,7
108870,448,448,0,448,0,0,0,0,0,448,0,0,0,0,0,448,0,0,0,0,0,0,0,6,7,5,0,26,7,1,47,57,,,,,,,,,,,0,6,7,5,0,26,7,1,47,57,0,0,100,,,,0,0,100
108977,258,483,483,244,239,168,0,315,0,0,244,90,0,154,0,0,239,78,0,161,0,0,0,4,9,72,0,13,0,1,1,83,0,4,9,72,0,13,0,1,1,83,,,,,,,,,,,0,0,100,0,0,100,,,
109040,3141,3302,3302,3302,0,335,1404,1563,0,0,3302,335,1404,1563,0,0,0,0,0,0,0,0,0,12,13,63,1,6,4,0,0,77,0,12,13,63,1,6,4,0,0,77,,,,,,,,,,,0,18,82,0,18,82,,,
109208,17101,47377,47377,6017,41360,6293,8307,25575,7202,0,6017,1696,608,3407,306,0,41360,4597,7699,22168,6896,0,1,12,7,30,1,36,5,8,0,48,1,12,7,30,1,36,5,8,0,48,,,,,,,,,,,45,22,33,45,22,33,,,
109350,8178,17155,17155,4620,12535,3630,1014,9925,2586,0,4620,1669,281,2622,48,0,12535,1961,733,7303,2538,0,0,3,15,63,0,13,4,1,0,56,0,3,15,63,0,13,4,1,0,56,,,,,,,,,,,23,42,34,23,42,34,,,
109651,2692,2923,2582,2461,462,363,218,1964,37,341,2192,363,218,1585,26,269,390,0,0,379,11,72,0,28,2,9,0,10,4,0,48,57,0,30,1,9,0,10,4,0,45,58,0,10,3,5,0,15,2,0,65,55,2,75,23,0,79,21,13,43,44
109721,349,436,436,436,0,313,0,123,0,0,436,313,0,123,0,0,0,0,0,0,0,0,1,1,30,19,0,41,2,5,0,71,1,1,30,19,0,41,2,5,0,71,,,,,,,,,,,0,0,100,0,0,100,,,
109785,6332,7906,3378,5348,2558,427,178,2773,0,4528,2975,423,162,2390,0,2373,403,4,16,383,0,2155,0,15,7,39,1,23,4,7,4,71,0,14,7,39,1,25,5,5,4,69,0,16,7,39,1,22,3,8,4,72,26,39,35,15,42,43,34,36,30
109819,17204,45178,45178,8732,36446,4369,2093,18569,20147,0,8732,915,347,4461,3009,0,36446,3454,1746,14108,17138,0,0,4,5,67,0,20,3,1,0,54,0,4,5,67,0,20,3,1,0,54,,,,,,,,,,,27,32,41,27,32,41,,,
109907,2339,5085,5085,1467,3618,990,1073,2216,806,0,1467,391,221,833,22,0,3618,599,852,1383,784,0,0,6,18,43,1,23,7,2,0,63,0,6,18,43,1,23,7,2,0,63,,,,,,,,,,,83,13,4,83,13,4,,,
109934,447,673,673,673,0,157,0,516,0,0,673,157,0,516,0,0,0,0,0,0,0,0,0,7,10,64,1,9,7,0,0,86,0,7,10,64,1,9,7,0,0,86,,,,,,,,,,,0,12,88,0,12,88,,,
110060,217,352,268,275,77,40,70,156,2,84,226,37,66,121,2,49,42,3,4,35,0,35,0,10,11,22,1,4,4,1,48,31,0,7,13,28,0,4,5,1,41,28,0,19,5,2,1,2,0,0,70,42,20,73,7,21,75,4,15,67,18
110097,4436,5846,3625,4098,1748,773,331,2458,63,2221,3208,758,262,2188,0,890,417,15,69,270,63,1331,0,15,4,19,0,38,7,6,11,53,0,13,3,23,0,39,8,6,7,59,0,19,4,13,0,35,5,7,16,44,23,27,50,9,34,57,46,16,38
110194,277,471,471,471,0,360,0,111,0,0,471,360,0,111,0,0,0,0,0,0,0,0,0,8,6,71,0,14,0,0,0,1,0,8,6,71,0,14,0,0,0,1,,,,,,,,,,,0,0,100,0,0,100,,,
110219,2308,3999,3982,3999,0,1840,309,1818,15,17,3982,1840,309,1818,15,17,0,0,0,0,0,0,1,1,27,11,0,41,8,12,0,87,1,1,27,11,0,41,8,12,0,87,0,0,18,0,0,47,0,35,0,65,100,0,0,100,0,0,100,0,0
110246,7352,13048,13048,5300,7748,2244,1313,7376,2115,0,5300,1385,485,3367,63,0,7748,859,828,4009,2052,0,2,6,2,33,0,48,6,1,1,57,2,6,2,33,0,48,6,1,1,57,,,,,,,,,,,27,42,31,27,42,31,,,
110316,1318,2402,96,1891,511,0,46,50,0,2306,84,0,44,40,0,1807,12,0,2,10,0,499,0,5,5,9,0,41,4,33,2,81,0,3,15,22,0,46,10,4,0,80,0,5,4,9,0,40,4,34,2,81,39,41,20,93,7,0,37,42,20
110334,4677,14569,14569,4816,9753,2010,1101,8560,2898,0,4816,1062,247,3314,193,0,9753,948,854,5246,2705,0,0,3,1,46,0,41,6,1,0,53,0,3,1,46,0,41,6,1,0,53,,,,,,,,,,,22,33,45,22,33,45,,,
110361,11495,13806,9549,10150,3656,1276,1780,5969,524,4257,7472,1180,1354,4938,0,2678,2077,96,426,1031,524,1579,0,6,8,42,1,30,5,5,3,66,0,6,7,42,1,32,6,5,2,62,0,7,12,41,1,25,4,4,5,73,27,46,27,26,53,20,29,30,41
110370,1375,1632,1235,1431,201,196,72,824,143,397,1070,190,69,810,1,361,165,6,3,14,142,36,0,14,3,14,0,20,6,6,37,67,0,16,3,16,0,22,7,5,31,66,1,7,3,8,0,15,2,10,55,70,1,7,92,1,6,93,0,12,88
110398,1172,1235,0,1170,65,0,0,0,0,1235,0,0,0,0,0,1170,0,0,0,0,0,65,0,21,3,19,0,42,5,3,6,60,,,,,,,,,,,0,21,3,19,0,42,5,3,6,60,4,51,45,,,,4,51,45
110404,2465,2548,1044,2548,0,266,5,773,0,1504,1044,266,5,773,0,1504,0,0,0,0,0,0,0,22,2,12,0,25,6,0,32,39,0,35,4,19,0,20,9,0,12,43,0,13,1,7,0,28,5,0,45,36,0,0,100,0,0,100,0,0,100
110413,3361,3925,2560,3501,424,583,248,1711,18,1365,2412,583,230,1596,3,1089,148,0,18,115,15,276,0,5,3,40,0,35,5,2,10,57,0,6,4,41,1,36,6,2,4,54,0,3,2,38,0,32,3,1,20,64,8,32,60,2,29,69,18,38,44
110422,22491,23829,22726,22230,1599,5286,865,16527,48,1103,21466,5266,847,15305,48,764,1260,20,18,1222,0,339,0,14,1,23,0,50,8,3,1,50,0,14,1,23,0,50,8,3,1,50,0,10,1,21,0,51,6,6,4,50,1,74,25,1,76,23,4,28,69
110468,3684,5576,664,2572,3004,1,332,331,0,4912,9,1,8,0,0,2563,655,0,324,331,0,2349,1,8,9,32,1,36,2,6,7,73,0,8,7,36,1,41,0,6,1,62,1,8,9,31,1,35,2,6,8,74,70,17,13,99,1,0,66,19,14
110486,8688,11993,10231,8808,3185,1264,1697,6379,891,1762,7596,1222,1381,4984,9,1212,2635,42,316,1395,882,550,0,6,4,67,0,14,2,5,1,66,0,7,4,68,0,12,2,5,1,65,1,5,4,60,0,21,3,4,1,72,13,65,22,11,69,20,29,41,30
110495,8698,11300,9924,8441,2859,1082,1827,6809,206,1376,7549,1016,1431,5077,25,892,2375,66,396,1732,181,484,0,9,3,61,1,18,3,5,1,67,0,9,3,62,1,17,3,5,1,66,0,9,3,55,0,23,3,6,1,73,13,71,16,12,74,14,21,51,29
110510,16357,21236,17912,15700,5536,2264,2783,12455,410,3324,13783,2185,2162,9406,30,1917,4129,79,621,3049,380,1407,0,6,5,68,0,11,3,4,3,61,0,6,5,71,0,10,2,4,1,61,0,4,6,54,0,16,3,4,13,63,11,76,13,10,79,11,15,62,23
110529,23492,29319,26537,22973,6346,4322,3384,18452,379,2782,21816,4219,2962,14611,24,1157,4721,103,422,3841,355,1625,0,21,3,53,0,13,4,3,2,45,0,22,3,54,0,13,4,3,1,45,0,18,4,43,0,17,2,4,12,51,4,73,23,4,77,19,5,39,56
110538,13240,15936,14372,13439,2497,2192,2563,9381,236,1564,12607,2155,2260,8146,46,832,1765,37,303,1235,190,732,0,6,3,37,0,42,6,4,2,57,0,6,3,38,0,41,6,4,1,56,1,5,2,26,0,46,4,7,9,67,16,70,14,15,72,13,30,45,25
110547,12425,17196,14280,11717,5479,1760,2210,10147,163,2916,10152,1561,1539,7037,15,1565,4128,199,671,3110,148,1351,0,8,12,66,0,6,2,3,3,61,0,7,12,71,0,5,2,3,1,60,0,12,9,45,0,14,3,6,10,66,13,61,26,9,68,23,30,28,43
110556,20684,26013,23193,20673,5340,3740,3411,15611,431,2820,18736,3480,2727,12521,8,1937,4457,260,684,3090,423,883,0,11,3,60,0,16,2,3,3,59,0,12,3,61,0,15,2,3,3,58,0,10,2,49,0,22,3,4,10,66,3,64,33,3,66,32,4,47,48
110565,35485,46633,41134,33729,12904,7073,6030,27724,307,5499,31205,6630,4464,20065,46,2524,9929,443,1566,7659,261,2975,0,21,2,52,0,15,4,3,3,57,0,21,2,54,0,15,4,2,1,57,0,17,3,37,0,21,3,4,15,61,9,66,25,8,70,22,16,34,50
110574,11518,15103,12028,10675,4428,1026,2734,8028,240,3075,8623,1006,2004,5597,16,2052,3405,20,730,2431,224,1023,0,21,9,37,1,16,5,4,8,59,0,22,9,41,1,15,5,4,2,59,0,16,6,21,1,19,4,4,29,62,32,56,12,33,59,8,28,44,28
110583,34294,44099,37273,34662,9437,5837,5935,25300,201,6826,30561,5692,4925,19844,100,4101,6712,145,1010,5456,101,2725,0,20,4,50,0,15,5,2,4,59,0,21,4,51,0,15,5,2,2,58,0,15,4,43,0,18,4,4,12,61,5,63,31,4,68,28,14,38,48
110592,21320,27493,23458,21119,6374,3647,3141,16538,132,4035,18557,3486,2426,12623,22,2562,4901,161,715,3915,110,1473,0,10,4,74,0,5,2,2,2,58,0,10,4,77,0,4,1,2,1,57,0,11,4,58,0,11,2,4,9,62,4,62,34,4,67,28,3,32,65
110608,31769,42018,35820,31352,10666,5622,5892,24167,139,6198,28346,5551,4587,18185,23,3006,7474,71,1305,5982,116,3192,0,9,5,53,0,19,3,6,5,55,0,9,5,57,0,19,3,4,3,53,0,7,3,35,0,21,2,18,13,63,8,67,25,6,73,21,22,30,48
110617,27230,36908,33342,26064,10844,3930,5440,22099,1873,3566,24343,3825,4166,16282,70,1721,8999,105,1274,5817,1803,1845,0,21,6,36,1,23,6,4,2,56,0,21,6,37,1,22,6,4,2,55,0,14,5,29,1,33,5,5,8,66,8,63,29,7,66,28,18,36,46
110635,46344,48556,34828,42652,5904,6641,3087,25054,46,13728,32333,6604,2938,22786,5,10319,2495,37,149,2268,41,3409,0,31,3,19,0,22,6,3,17,54,0,35,2,22,0,19,6,3,12,56,0,19,4,10,0,28,4,2,32,49,5,35,59,1,42,56,15,18,67
110644,39661,41916,33618,39205,2711,6582,2765,24208,63,8298,31712,6415,2633,22637,27,7493,1906,167,132,1571,36,805,0,28,2,23,0,23,6,2,15,59,0,31,2,25,0,20,6,2,13,59,1,17,3,15,0,34,6,2,23,56,1,22,77,0,25,75,2,12,86
110653,37955,38546,30893,36507,2039,6796,2906,21181,10,7653,29623,6777,2838,19999,9,6884,1270,19,68,1182,1,769,0,35,2,24,0,15,6,2,16,55,0,38,2,26,0,13,6,2,12,56,0,20,3,14,0,24,4,3,32,51,2,56,42,2,68,30,3,8,88
110662,48587,49388,34998,46312,3076,6594,3741,24662,1,14390,33551,6588,3697,23265,1,12761,1447,6,44,1397,0,1629,0,26,4,21,0,26,7,3,14,57,0,29,3,23,0,25,7,3,8,61,0,19,4,15,0,27,4,2,28,49,3,34,63,2,44,54,5,11,84
110671,26448,28335,24342,26400,1935,5550,1555,17184,53,3993,22816,5512,1513,15782,9,3584,1526,38,42,1402,44,409,0,32,3,37,0,12,4,1,9,50,0,35,3,40,0,11,5,1,4,52,1,15,3,17,0,21,2,2,38,35,1,35,64,1,39,60,4,6,90
110680,44071,44416,35563,41665,2751,7084,3235,25236,8,8853,33651,7058,3157,23435,1,8014,1912,26,78,1801,7,839,0,30,2,22,0,19,6,2,18,52,0,34,2,25,0,18,6,2,12,54,0,16,2,10,0,21,4,3,44,44,1,34,64,1,41,58,2,7,91
110699,2647,3184,0,3184,0,0,0,0,0,3184,0,0,0,0,0,3184,0,0,0,0,0,0,0,32,7,16,0,26,6,3,10,64,,,,,,,,,,,0,32,7,16,0,26,6,3,10,64,0,45,55,,,,0,45,55
110705,26663,27662,24660,26204,1458,5101,1924,17568,67,3002,23449,5068,1871,16505,5,2755,1211,33,53,1063,62,247,0,18,2,25,0,32,8,3,13,56,0,18,2,26,0,32,9,3,10,57,0,12,3,13,0,35,1,1,34,48,1,27,72,1,29,69,0,9,91
110714,21302,21313,19258,19877,1436,4401,1555,13302,0,2055,17943,4376,1380,12187,0,1934,1315,25,175,1115,0,121,0,23,2,27,0,31,8,2,6,51,0,24,2,28,0,31,9,2,3,51,0,11,2,15,0,33,4,3,32,47,2,67,31,2,73,25,2,5,92
