unitid,institution_name,state,city,first_seen_year,last_seen_year,first_missing_year,academic_year,reappeared_after_gap,act_code,closedat,newid,degree_granting,sector,broad_sector,institutional_level,tracker_category,highest_degree_offered,instcat,opeid8,headcount_year,student_headcount,exit_group,closure_proxy_note,source_group,source_file,source_note
437219,ITT Technical Institute-Lathrop,CA,Lathrop,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732986,2015,789,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
440642,ITT Technical Institute-Levittown,PA,Levittown,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,00732949,2015,630,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
448488,ITT Technical Institute-Lexington,KY,Lexington,2006,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,10732912,2015,755,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
413839,ITT Technical Institute-Little Rock,AR,Little Rock,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732967,2015,511,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
434575,ITT Technical Institute-Liverpool,NY,Liverpool,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,10732914,2015,458,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
413857,ITT Technical Institute-Louisville,KY,Louisville,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732965,2015,806,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
451945,ITT Technical Institute-Madison,AL,Madison,2008,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732973,2015,620,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
451981,ITT Technical Institute-Madison,WI,Madison,2008,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,10732900,2015,254,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
456393,ITT Technical Institute-Madison,MS,Madison,2010,2017,2018,2017-18,no,D,09/03/2016,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,10732932,2015,400,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
479558,ITT Technical Institute-Marlton,NJ,Marlton,2012,2017,2018,2017-18,no,D,09/03/2016,-2,yes,"Private for-profit, at least 2 but less than 4 years",Private for-profit,At least 2 but less than 4 years,"Degree-granting, primarily subbaccalaureate",,-2,10732945,2015,745,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
448497,ITT Technical Institute-Maumee,OH,Maumee,2006,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732922,2015,331,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
459587,ITT Technical Institute-Merrillville,IN,Merrillville,2010,2017,2018,2017-18,no,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732968,2015,594,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
450252,ITT Technical Institute-Mobile,AL,Mobile,2007,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,10732902,2015,1302,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
230384,ITT Technical Institute-Murray,UT,Murray,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732953,2015,766,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
470904,ITT Technical Institute-Myrtle Beach,SC,Myrtle Beach,2011,2017,2018,2017-18,no,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,10732941,2015,349,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
151494,ITT Technical Institute-Nashville,TN,Nashville,2004,2017,2018,2017-18,yes,D,09/03/2017,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732958,2015,896,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
116466,ITT Technical Institute-National City,CA,National City,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732981,2015,1514,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
251251,ITT Technical Institute-Newburgh,IN,Newburgh,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732962,2015,426,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
368601,ITT Technical Institute-Norfolk,VA,Norfolk,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732963,2015,1259,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
459666,ITT Technical Institute-North Charleston,SC,North Charleston,2010,2017,2018,2017-18,no,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732980,2015,611,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
366580,ITT Technical Institute-Norwood,MA,Norwood,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,10732903,2015,676,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
430379,ITT Technical Institute-Norwood,OH,Norwood,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732960,2015,843,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
467058,ITT Technical Institute-Oakland,CA,Oakland,2011,2017,2018,2017-18,no,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732979,2015,424,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
448503,ITT Technical Institute-Oklahoma City,OK,Oklahoma City,2006,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,10732910,2015,534,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
407319,ITT Technical Institute-Omaha,NE,Omaha,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732924,2015,709,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
116484,ITT Technical Institute-Orange,CA,Orange,2004,2017,2018,2017-18,yes,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,00732909,2015,1254,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
470889,ITT Technical Institute-Orlando,FL,Lake Mary,2011,2017,2018,2017-18,no,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,10732939,2015,385,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
479646,ITT Technical Institute-Overland Park,KS,Overland Park,2012,2017,2018,2017-18,no,D,09/03/2016,-2,yes,"Private for-profit, 4-year or above",Private for-profit,4-year or above,"Degree-granting, primarily baccalaureate or above",,-2,10732954,2015,205,apparent_closure,IPEDS ACT=D marks the institution out of business/delete; treated here as an apparent closure unless there is a successor.,ipeds_annual_directory,HD2017.zip,Annual IPEDS HD directory leaver analysis; approximate Kelchen-style IPEDS closure screen.
