opeid6,institution_name,state,closure_year,sample_type,broad_sector,level,ever_broad_sectors,overall_level,metrics_year_two_years_prior,student_headcount_two_years_prior,student_fte_two_years_prior,staff_headcount_two_years_prior,staff_fte_two_years_prior,matched_headcount_year,matched_student_headcount,last_seen_year,last_seen_acts,last_seen_newids,source_note,closure_rule,headcount_note,metrics_note
042226,Healthcare Institute (The),TX,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,150,64.0,9,9.0,2020,56,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
003674,Independence University,UT,2021,Nonprofit 4-year,Nonprofit,4-year,For-profit; Nonprofit,4-year,2019,17580,17835.0,873,618.3,2020,17775,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
025754,International Culinary Center,NY,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,918,342.0,108,97.3,2020,531,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
042556,International Diving Institute,SC,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,183,107.0,25,23.7,2020,166,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
041340,"John Paolo's Xtreme Beauty Institute, Goldwell Products Artistry",NY,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,20,19.0,6,6.0,2020,15,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
032054,Jolie Hair and Beauty Academy,MA,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,270,82.0,20,9.3,2020,230,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
021789,Jolie Health and Beauty Academy,PA,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,581,249.0,59,39.0,2020,422,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
022897,Jolie Health and Beauty Academy,PA,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,445,149.0,46,34.0,2020,358,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
001023,Judson College,AL,2021,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2019,398,261.0,140,106.7,2020,310,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
021180,Levittown Beauty Academy,PA,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,99,92.0,13,10.3,2020,99,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
041316,Liberty Junior College,PR,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,155,132.0,34,20.7,2020,150,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
030520,Meredith Manor International Equestrian Centre,WV,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,94,80.0,23,21.0,2020,84,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
042460,Michael K. Galvin Beauty & Business Academy,RI,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,188,89.0,19,13.7,2020,210,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
022540,New England Culinary Institute,VT,2021,For-profit 4-year,For-profit,4-year,For-profit,4-year,2019,124,96.0,22,12.7,2020,73,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
003819,Ohio Valley University,WV,2021,Nonprofit 4-year,Nonprofit,4-year,Nonprofit,4-year,2019,521,388.0,143,84.3,2020,334,2021,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
041926,Palmetto Beauty School,SC,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,43,14.0,5,5.0,2020,60,2020,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
024950,Robert Paul Academy of Cosmetology Arts & Sciences,MD,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,165,80.0,30,30.0,2020,83,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
025779,Santa Barbara Business College,CA,2021,For-profit 4-year,For-profit,4-year,For-profit,4-year,2019,599,405.0,86,46.0,2021,135,2022,A,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
025780,Santa Barbara Business College,CA,2021,For-profit 4-year,For-profit,4-year,For-profit,4-year,2019,174,109.0,17,11.0,2021,41,2021,M,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
022378,Specs Howard School of Media Arts,MI,2021,For-profit 2-year,For-profit,2-year,For-profit,2-year,2019,673,538.0,53,51.0,2020,562,2021,D,,Federal schfile rectype-01 main-campus 00 close date proxy.,schfile_main00_close_date,Last available EFFY total headcount at or before the closure year.,"Student headcount comes from EFFY, student FTE/staff FTE come from the raw all-institutions tracker IPEDS file, and staff headcount comes from EAP; all are aligned to two years before closure when available."
