unitid,institution_name,year,enrollment_headcount_total,enrollment_headcount_undergrad,enrollment_headcount_graduate,pct_international_all,pct_international_undergraduate,pct_international_graduate,staff_headcount_total,staff_headcount_instructional,revenue_total,expenses_total,loss_amount,net_tuition_per_fte,state_funding,federal_grants_contracts_pell_adjusted,endowment_value,discount_rate,liquidity,leverage,cut_records,cut_types,latest_cut_announcement_date,financial_warning_count
203845,Marietta College,2023,1299,1135,164,0.0184757505773672,0.0211453744493392,0,349,127,51385993,51385993,0,12502.27918781726,0,6518825,89434221,0.5983987821900408,0.16852925778997044,0.23535429655907203,1,staff_layoff,2024-02-13,1
203845,Marietta College,2024,1334,1170,164,0.01874062968515742,0.02136752136752136,0,327,134,46954143,46954143,0,11544.467252396164,0,760541,91722343,0.6048214054721494,0.17114198577437237,0.24279107715607745,1,staff_layoff,2024-02-13,1
239105,Marquette University,2014,12589,8782,3807,0.05488918897450155,0.04099294010475973,0.0869451011294983,2733,1168,461975000,461975000,0,23710.894405043346,0,15456000,531700000,0.27464665557028806,0.16324457648802015,0.2947727660628543,1,program_suspension,2025-06-13,1
239105,Marquette University,2015,12413,8748,3665,0.05405623137033755,0.04012345679012345,0.08731241473396999,2770,1152,419129000,419129000,0,24971.356783919597,0,11834000,551600000,0.2771256721290924,0.17173539854082948,0.26892765071142816,1,program_suspension,2025-06-13,1
239105,Marquette University,2016,11949,8488,3461,0.05548581471252824,0.04194156456173421,0.08870268708465762,2814,1158,387660000,387660000,0,26164.180672268907,0,17350000,550100000,0.28281934534775205,0.17115256455214647,0.2607301007543292,1,program_suspension,2025-06-13,1
239105,Marquette University,2017,11967,8486,3481,0.05456672516085903,0.04230497289653547,0.08445848893995977,2855,1164,470983000,470983000,0,25595.77319587629,0,18082000,626200000,0.30196925117285706,0.16121721906229153,0.2840388728790828,1,program_suspension,2025-06-13,1
239105,Marquette University,2018,12162,8599,3563,0.05229403058707449,0.03942318874287708,0.08335672186359809,2926,1194,468479000,468479000,0,25319.714916683395,0,19735000,668800000,0.3241208341725286,0.16074992066181493,0.2613574628993131,1,program_suspension,2025-06-13,1
239105,Marquette University,2019,12285,8666,3619,0.04656084656084656,0.03357950611585506,0.07764575849682233,2932,1244,470298000,470298000,0,25519.796158369267,0,21488000,698000000,0.3407295151720038,0.2746725765657476,0.25764800778145497,1,program_suspension,2025-06-13,1
239105,Marquette University,2020,12601,8855,3746,0.04166336005078962,0.02924901185770751,0.07100907634810465,2811,1207,458380000,458380000,0,,0,27961000,693744000,0.3371761911139311,0.24336649142802583,0.3176732445802328,1,program_suspension,2025-06-13,1
239105,Marquette University,2021,12306,8394,3912,0.03526734926052332,0.02168215391946628,0.06441717791411043,2675,1207,701690000,701690000,0,24789.542143600414,0,36834000,929149000,0.33418554005082934,0.21953916179255975,0.28038967099397216,1,program_suspension,2025-06-13,1
239105,Marquette University,2022,12136,8037,4099,0.03831575477916941,0.0252581809132761,0.06391802878750914,2642,1173,450562000,450562000,0,23880.18099547511,0,40447000,865300000,0.35979407680595804,0.2070899640061468,0.26545673002547415,1,program_suspension,2025-06-13,1
239105,Marquette University,2023,12017,7927,4090,0.03744695015394857,0.02169799419704806,0.06797066014669927,2737,1186,498796000,498796000,0,23255.41681968417,0,29456000,916804000,0.3740084301566653,0.23539497192673584,0.2483270360085583,1,program_suspension,2025-06-13,1
239105,Marquette University,2024,12327,8183,4144,0.06051756307292934,0.05389221556886228,0.0736003861003861,2669,1152,575295000,575295000,0,23317.282500677567,0,34791000,996999000,0.39047840748674295,0.2324284465754197,0.23889671477887728,1,program_suspension,2025-06-13,1
151810,Martin University,2014,639,570,69,0.00312989045383411,0.00350877192982456,0,57,17,6584666,6584666,0,9979.214285714286,0,2508196,,0.00421428049745265,0.5445699714810097,0.41577523377703296,1,institution_closure,2025-12-09,2
151810,Martin University,2015,524,442,82,0.00381679389312977,0.00452488687782805,0,54,12,6351895,6351895,0,14380.103896103896,0,609481,,0.00535759043968092,0.6266000794559604,0.33093379448949545,1,institution_closure,2025-12-09,2
151810,Martin University,2016,458,373,85,0.00218340611353711,0.00268096514745308,0,60,14,6086312,6086312,0,15632.470383275262,0,335174,,0,0.6662766606654607,0.30401239259904345,1,institution_closure,2025-12-09,2
151810,Martin University,2017,491,378,113,0.0020366598778004,0.00264550264550264,0,55,15,7454307,7454307,0,15954.602006688963,0,812116,,0,0.7674263096255984,0.20456320167217656,1,institution_closure,2025-12-09,2
151810,Martin University,2018,470,365,105,0.00851063829787234,0.00821917808219178,0.00952380952380952,42,10,5912644,5912644,0,16848.56043956044,0,363235,,0,0.707655148469989,0.226929611092509,1,institution_closure,2025-12-09,2
151810,Martin University,2019,412,315,97,0.00485436893203883,0,0.02061855670103092,38,7,4569979,4569979,0,12446.27192982456,0,0,,0,0.6966332834763695,0.19054162662064264,1,institution_closure,2025-12-09,2
151810,Martin University,2020,359,272,87,0.00557103064066852,0,0.02298850574712643,46,8,5498947,5498947,0,,0,1371423,,0,0.5370110123411791,0.24112012096729452,1,institution_closure,2025-12-09,2
151810,Martin University,2021,297,231,66,0.00336700336700336,0,0.01515151515151515,49,13,6502852,6502852,0,15040.54347826087,0,798916,,0,0.5263925255267513,0.1308598118625302,1,institution_closure,2025-12-09,2
151810,Martin University,2022,238,183,55,0,0,0,46,12,6429253,6429253,0,12469.09604519774,0,242250,,0,0.3524623563548906,0.10335182618481392,1,institution_closure,2025-12-09,2
151810,Martin University,2023,254,218,36,0.00393700787401574,0,0.02777777777777777,42,9,4334702,4334702,0,18587.51798561151,0,0,,0,0.32190510804583283,0.18108802803157648,1,institution_closure,2025-12-09,2
151810,Martin University,2024,298,231,67,0.0134228187919463,0.01298701298701298,0.01492537313432835,41,9,7618377,7618377,0,13431.606741573034,0,0,,0.01479521825666637,0.42049497396421104,0.2480865741500252,1,institution_closure,2025-12-09,2
213987,Mercyhurst University,2014,3239,2765,474,0.07656684161778327,0.07631103074141049,0.07805907172995781,620,279,72484396,72484396,0,13899.869092273068,0,6644336,27046522,0.532798588478525,0.5240006271183739,0.3289537044629386,1,staff_layoff,2025-06-12,1
213987,Mercyhurst University,2015,3121,2724,397,0.0900352451137456,0.09104258443465492,0.08312342569269521,612,287,69814540,69814540,0,13436.117045454546,0,7855638,30250000,0.5517572646245751,0.5135388608932548,0.3304390771014874,1,staff_layoff,2025-06-12,1
213987,Mercyhurst University,2016,3078,2665,413,0.1023391812865497,0.09831144465290809,0.12832929782082325,567,234,70443613,70443613,0,14149.348371910552,0,10144763,29431000,0.5210047216221454,0.517460523119449,0.31082455774790946,1,staff_layoff,2025-06-12,1
213987,Mercyhurst University,2017,3079,2666,413,0.1023059434881455,0.09827456864216054,0.12832929782082325,584,232,80298389,80298389,0,14164.330893682589,0,13830829,28830000,0.5568422649060656,0.5122677356828582,0.3023873560522088,1,staff_layoff,2025-06-12,1
213987,Mercyhurst University,2018,3016,2623,393,0.08554376657824933,0.08234845596645063,0.1068702290076336,556,218,82547300,82547300,0,14671.94786910198,0,11252457,27708196,0.5657434148188439,0.4252529671308087,0.42642419652260766,1,staff_layoff,2025-06-12,1
213987,Mercyhurst University,2019,2860,2542,318,0.07237762237762238,0.06648308418568057,0.11949685534591196,579,224,89525582,89525582,0,15035.26267632482,0,11701577,27056711,0.5709880109439236,0.4343251278019985,0.396135093884303,1,staff_layoff,2025-06-12,1
213987,Mercyhurst University,2020,2880,2515,365,0.06006944444444444,0.05328031809145129,0.10684931506849316,491,211,80814113,80814113,0,,0,17501021,26928060,0.5547951078088884,0.4304863521113039,0.42781718304708855,1,staff_layoff,2025-06-12,1
213987,Mercyhurst University,2021,4049,3463,586,0.04173870091380587,0.03609587063239965,0.07508532423208192,619,255,103290769,103290769,0,16084.659278862058,0,20851187,38484278,0.5393480827838243,0.4421285232001193,0.38618068557816576,1,staff_layoff,2025-06-12,1
213987,Mercyhurst University,2022,3520,3003,517,0.04375,0.03929403929403929,0.06963249516441006,642,231,96292459,96292459,0,15582.637054960249,0,23056575,34559382,0.5628979264792224,0.46146417453932975,0.3840135974592196,1,staff_layoff,2025-06-12,1
213987,Mercyhurst University,2023,3434,2966,468,0.04397204426324985,0.03978422117329737,0.07051282051282051,683,230,86127528,86127528,0,15778.102564102564,0,14071437,33423196,0.580617406209146,0.4399843641062038,0.4052859844939082,1,staff_layoff,2025-06-12,1
213987,Mercyhurst University,2024,2965,2534,431,0.05598650927487352,0.05051302288871349,0.08816705336426914,619,220,90218559,90218559,0,15377.715418152991,0,16786083,32838023,0.5856454990975146,0.4096898793014376,0.4048593650809504,1,staff_layoff,2025-06-12,1
198950,Meredith College,2014,2089,1755,334,0.03446625179511728,0.03931623931623931,0.00898203592814371,537,219,65829706,65829706,0,18662.370718232043,0,152150,93872324,0.29029161046616414,0.12995753131368698,0.4066028630321773,1,staff_layoff,2025-07-22,2
198950,Meredith College,2015,2126,1815,311,0.02916274694261524,0.03360881542699724,0.00321543408360128,526,209,54690290,54690290,0,19254.342487883685,0,163619,96523500,0.3160016284918215,0.13116355753307996,0.3940826417291695,1,staff_layoff,2025-07-22,2
198950,Meredith College,2016,2148,1815,333,0.03026070763500931,0.03526170798898071,0.003003003003003,540,202,57963628,57963628,0,19155.452947259564,0,164339,94303471,0.3384035018833489,0.12552693520402694,0.38998629242375665,1,staff_layoff,2025-07-22,2
198950,Meredith College,2017,2143,1789,354,0.01773215118992067,0.01900503074343208,0.01129943502824858,553,214,70525254,70525254,0,19354.224093925473,0,186244,104762705,0.34939271633422486,0.1452894500895985,0.3515180273523154,1,staff_layoff,2025-07-22,2
198950,Meredith College,2018,2350,1900,450,0.01361702127659574,0.01473684210526315,0.00888888888888888,556,214,65495801,65495801,0,18497.63076923077,0,200258,113533181,0.36121826414369834,0.13415638770362565,0.3395974047459121,1,staff_layoff,2025-07-22,2
198950,Meredith College,2019,2048,1683,365,0.01416015625,0.0130718954248366,0.01917808219178082,556,223,58488041,58488041,0,20264.74813539874,0,0,115701677,0.3888864467710832,0.1171016277324041,0.33564520116800756,1,staff_layoff,2025-07-22,2
198950,Meredith College,2020,1972,1629,343,0.01369168356997971,0.01227747084100675,0.02040816326530612,538,206,63196139,63196139,0,,0,1807265,115101611,0.4103406276178171,0.10681840810161544,0.32973551383014243,1,staff_layoff,2025-07-22,2
198950,Meredith College,2021,1970,1674,296,0.06446700507614213,0.07108721624850657,0.02702702702702703,544,225,82814121,82814121,0,18872.49293386094,0,2511166,144589705,0.4218212097526719,0.10781324004186237,0.2883190031541947,1,staff_layoff,2025-07-22,2
198950,Meredith College,2022,1856,1509,347,0.01508620689655172,0.01259111994698475,0.02593659942363112,548,221,38992124,38992124,0,17554.0792022792,0,4802953,124715059,0.4238508145735907,0.10194762614541054,0.297998844281685,1,staff_layoff,2025-07-22,2
198950,Meredith College,2023,1752,1423,329,0.02111872146118721,0.01546029515108924,0.04559270516717325,544,225,65423995,65423995,0,20364.45145631068,0,6991554,130100558,0.4026106034750999,0.11539091898276783,0.27358357889512236,1,staff_layoff,2025-07-22,2
198950,Meredith College,2024,1705,1375,330,0.0281524926686217,0.02327272727272727,0.04848484848484848,529,215,64928700,64928700,0,18789.19417475728,0,337261,138962671,0.4074288451089492,0.10423089765660176,0.2567711547667094,1,staff_layoff,2025-07-22,2
171100,Michigan State University,2014,54857,41374,13483,0.14262537142023807,0.12408759124087591,0.1995104946970259,11892,3218,2347889951,,,17313.078130385828,249597800,308866233,2549137018,0.13021538004841612,0.2072561679030794,0.3610436038750158,2,staff_layoff,2025-10-20,0
171100,Michigan State University,2015,55681,42285,13396,0.14987158994989314,0.13385361239210122,0.20043296506419828,12175,3281,2270963582,,,18620.84836094301,264429100,323508665,2671410594,0.12845159798165612,0.20160653227556577,0.3826867553073334,2,staff_layoff,2025-10-20,0
171100,Michigan State University,2016,55896,42452,13444,0.14891942178331186,0.13377461603693583,0.19674204105920856,12516,3392,2141132438,2335391019,-194258581,19361.50317105018,268770666,325209665,2590300368,0.1333678532935069,0.1824552474032773,0.3873426900244328,2,staff_layoff,2025-10-20,0
171100,Michigan State University,2017,55545,42252,13293,0.1444414438743361,0.12844362397046294,0.1952907545324607,12660,3453,2774193288,2472572646,301620642,20131.633860574108,275862100,337022538,3084973262,0.1369977141693172,0.18259926944596705,0.362703355379213,2,staff_layoff,2025-10-20,0
171100,Michigan State University,2018,55423,42342,13081,0.1382458546090973,0.11929053894478296,0.19960247687485663,12808,3449,2766108891,3144844000,-378735109,20255.84488995729,281239134,357133298,3306596912,0.14608991379796932,-0.11278970779729662,0.6608631133572297,2,staff_layoff,2025-10-20,0
171100,Michigan State University,2019,55332,42492,12840,0.12591267259452035,0.10300762496469924,0.20171339563862928,12942,3412,2751948385,2724618453,27329932,20241.734076544533,286274200,380965742,3434142559,0.1460539990431155,-0.09770193092521978,0.6095247301877941,2,staff_layoff,2025-10-20,0
171100,Michigan State University,2020,55406,42294,13112,0.11594412157528064,0.0940322504374143,0.1866229408175717,12630,3472,2730499994,2835373548,-104873554,,256596900,375371214,3473656730,0.16048170306629406,-0.09843538476309094,0.6669336012866841,2,staff_layoff,2025-10-20,0
171100,Michigan State University,2021,54245,41314,12931,0.09739146465111992,0.07462361427119137,0.17013378702343207,12654,3441,3607620214,883055178,2724565036,18434.241513513512,288935700,385426914,4429672543,0.17688839894542455,0.17617933466960456,0.3739760324416183,2,staff_layoff,2025-10-20,0
171100,Michigan State University,2022,53948,41202,12746,0.08847408615704011,0.06281248483083346,0.17142632982896594,12864,3476,2561871422,2869138592,-307267170,18571.499111042824,303408600,416434516,4375011965,0.1919380764048453,0.14738234765429237,0.41572228182780513,2,staff_layoff,2025-10-20,0
171100,Michigan State University,2023,54390,41943,12447,0.09124839124839124,0.06210809908685597,0.18944323933477947,13601,3583,3036211940,3027225440,8986500,19289.61406827571,303727700,480714066,4580074000,0.20029106116519244,0.13238629900205914,0.3907211251602237,2,staff_layoff,2025-10-20,0
171100,Michigan State University,2024,55377,42929,12448,0.09029019267927116,0.05844533997996692,0.20011246786632392,14002,3640,3571950853,3328505032,243445821,19590.274439254303,319679700,528450078,4986233000,0.2022590833588975,0.11909116870879384,0.4300224840015489,2,staff_layoff,2025-10-20,0
230959,Middlebury College,2014,4979,4069,910,0.0954006828680458,0.09977881543376751,0.07582417582417582,1195,351,363793000,363793000,0,46707.56956663408,0,3748972,1081893682,0.19383982540850028,0.2087318747633183,0.24025421140714137,1,institution_closure,2025-08-28,2
230959,Middlebury College,2015,4637,3733,904,0.10653439723959456,0.11358156978301634,0.07743362831858407,1228,348,282706000,282706000,0,47544.61321064739,0,3444613,1101053639,0.20258397481594448,0.1983207467232528,0.2388981486089985,1,institution_closure,2025-08-28,2
230959,Middlebury College,2016,4749,3849,900,0.1054958938723942,0.1135359833723045,0.07111111111111111,1279,369,150078000,150078000,0,48177.12573867367,0,3697000,1000598000,0.22122488344209765,0.16435650622944586,0.2617727087296736,1,institution_closure,2025-08-28,2
230959,Middlebury College,2017,4682,3855,827,0.09568560444254592,0.10090791180285344,0.07134220072551391,1259,351,335023000,335023000,0,49899.1511666119,0,3948000,1073976000,0.22280598453364284,0.15283445672275972,0.25214679464645073,1,institution_closure,2025-08-28,2
230959,Middlebury College,2018,4776,3907,869,0.10469011725293131,0.11005886869721014,0.0805523590333717,1258,370,331986000,331986000,0,51147.02609536082,0,4000000,1124144000,0.21707370693513495,0.14123879773716147,0.242698585849591,1,institution_closure,2025-08-28,2
230959,Middlebury College,2019,4751,3931,820,0.10334666386023995,0.1068430424828288,0.08658536585365853,1211,363,297902000,297902000,0,52937.07018100985,0,4311618,1157786000,0.22275032601063297,0.12401776940261976,0.24115302370603195,1,institution_closure,2025-08-28,2
230959,Middlebury College,2020,4616,3833,783,0.10550259965337956,0.1087920688755544,0.08939974457215837,1190,355,258678000,258678000,0,,0,7660000,1133644000,0.23328328549539248,0.11123585621516464,0.23140779350311463,1,institution_closure,2025-08-28,2
