UNITID,FTE12MN,UNDUP,UNDUPUG,E12FT,E12PT,E12UG1ST,E12UGTRN,E12UGCNT,E12UGNDG,E12GRAD,E12UGFT,E12UG1SFT,E12UGTRFT,E12UGCNFT,E12UGNDFT,E12GRADFT,E12UGPT,E12UG1SPT,E12UGTRPT,E12UGCNPT,E12UGNDPT,E12GRADPT,PCTE12AN,PCTE12AS,PCTE12BK,PCTE12HS,PCTE12NH,PCTE12WH,PCTE122M,PCTE12UN,PCTE12NR,PCTE12W,PCTE12UGAN,PCTE12UGAS,PCTE12UGBK,PCTE12UGHS,PCTE12UGNH,PCTE12UGWH,PCTE12UG2M,PCTE12UGUN,PCTE12UGNR,PCTE12UGW,PCTE12GRADAN,PCTE12GRADAS,PCTE12GRADBK,PCTE12GRADHS,PCTE12GRADNH,PCTE12GRADWH,PCTE12GRAD2M,PCTE12GRADUN,PCTE12GRADNR,PCTE12GRADW,PCTE12DEEXC,PCTE12DESOM,PCTE12DENON,PCTE12UGDEEXC,PCTE12UGDESOM,PCTE12UGDENON,PCTE12GRADDEEXC,PCTE12GRADDESOM,PCTE12GRADDENON
171997,260,260,260,260,0,120,0,140,0,0,260,120,0,140,0,0,0,0,0,0,0,0,0,1,30,2,0,7,4,55,0,96,0,1,30,2,0,7,4,55,0,96,,,,,,,,,,,0,55,45,0,55,45,,,
172015,156,156,156,156,0,66,0,90,0,0,156,66,0,90,0,0,0,0,0,0,0,0,0,0,32,1,0,16,2,49,1,96,0,0,32,1,0,16,2,49,1,96,,,,,,,,,,,0,67,33,0,67,33,,,
172033,191,513,261,108,405,4,75,164,18,252,37,4,0,33,0,71,224,0,75,131,18,181,2,2,1,10,0,76,1,4,4,32,3,3,0,16,0,70,1,6,1,49,0,2,2,4,0,82,2,2,6,13,0,67,33,0,86,14,0,47,53
172051,6215,7838,6986,5979,1859,1383,465,4778,360,852,5686,1364,340,3876,106,293,1300,19,125,902,254,559,0,1,8,5,0,76,3,3,4,66,0,1,8,5,0,76,3,3,3,64,0,1,6,4,0,79,2,2,6,80,7,61,32,5,63,32,21,51,28
172200,5591,12793,12793,3637,9156,1732,2052,6126,2883,0,3637,967,755,1524,391,0,9156,765,1297,4602,2492,0,0,5,17,6,0,58,4,8,2,60,0,5,17,6,0,58,4,8,2,60,,,,,,,,,,,32,36,32,32,36,32,,,
172264,1505,2233,2042,1226,1007,281,367,1206,188,191,1173,277,139,749,8,53,869,4,228,457,180,138,1,1,11,7,0,57,3,17,3,57,1,1,11,7,0,57,3,17,3,56,0,1,15,5,1,61,3,14,1,65,43,45,12,41,47,12,66,23,11
172291,2037,4029,4029,1309,2720,727,202,1797,1303,0,1309,397,60,669,183,0,2720,330,142,1128,1120,0,2,1,4,5,0,83,1,4,0,66,2,1,4,5,0,83,1,4,0,66,,,,,,,,,,,41,44,15,41,44,15,,,
172307,1250,2162,2162,878,1284,576,147,813,626,0,878,447,63,320,48,0,1284,129,84,493,578,0,1,1,12,2,0,69,7,7,0,58,1,1,12,2,0,69,7,7,0,58,,,,,,,,,,,6,46,47,6,46,47,,,
172334,2261,2858,1219,2276,582,232,119,725,143,1639,883,229,46,596,12,1393,336,3,73,129,131,246,0,2,8,4,0,70,3,11,2,78,0,1,5,4,0,68,3,16,3,65,1,3,10,4,0,71,3,8,1,88,48,31,22,15,43,42,72,21,7
172422,127,339,339,339,0,239,0,100,0,0,339,239,0,100,0,0,0,0,0,0,0,0,0,2,11,5,0,78,3,0,0,21,0,2,11,5,0,78,3,0,0,21,,,,,,,,,,,0,0,100,0,0,100,,,
172477,609,693,0,250,443,0,0,0,0,693,0,0,0,0,0,250,0,0,0,0,0,443,0,4,14,4,0,55,15,5,2,57,,,,,,,,,,,0,4,14,4,0,55,15,5,2,57,7,55,38,,,,7,55,38
172495,193,342,342,277,65,177,0,165,0,0,277,116,0,161,0,0,65,61,0,4,0,0,0,0,9,11,0,72,7,0,0,97,0,0,9,11,0,72,7,0,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
172608,565,1861,852,174,1687,0,355,497,0,1009,144,0,90,54,0,30,708,0,265,443,0,979,0,6,10,3,0,71,2,2,6,51,0,5,6,3,0,79,2,2,3,49,0,7,13,3,0,65,1,2,9,53,89,11,0,87,13,0,90,10,0
172617,7477,20205,20205,3468,16737,2851,1395,8617,7342,0,3468,850,393,1517,708,0,16737,2001,1002,7100,6634,0,0,7,13,7,0,54,5,10,3,49,0,7,13,7,0,54,5,10,3,49,,,,,,,,,,,46,26,28,46,26,28,,,
172635,5326,18704,18704,2089,16615,3012,701,9307,5684,0,2089,464,157,1185,283,0,16615,2548,544,8122,5401,0,0,1,67,3,0,14,7,6,2,66,0,1,67,3,0,14,7,6,2,66,,,,,,,,,,,14,20,66,14,20,66,,,
172644,22593,27127,18219,18446,8681,2619,1990,12949,661,8908,12744,2484,1277,8957,26,5702,5475,135,713,3992,635,3206,0,11,16,6,0,55,4,2,5,60,0,13,17,7,0,55,4,2,2,59,0,8,13,4,0,57,3,2,12,61,18,42,41,13,55,32,27,14,59
172671,593,1278,1278,274,1004,219,56,579,424,0,274,114,18,99,43,0,1004,105,38,480,381,0,1,1,2,10,0,82,3,1,0,64,1,1,2,10,0,82,3,1,0,64,,,,,,,,,,,30,42,28,30,42,28,,,
172680,106,147,147,88,59,25,0,122,0,0,88,12,0,76,0,0,59,13,0,46,0,0,0,4,8,7,1,78,1,1,0,96,0,4,8,7,1,78,1,1,0,96,,,,,,,,,,,0,0,100,0,0,100,,,
172699,14560,18774,14687,13393,5381,2675,1281,10249,482,4087,11987,2623,1041,8244,79,1406,2700,52,240,2005,403,2681,0,3,8,8,0,66,4,2,8,53,0,3,8,9,0,68,4,2,6,50,1,4,8,6,0,61,2,1,18,62,12,68,20,8,77,15,25,37,38
172705,253,474,0,79,395,0,0,0,0,474,0,0,0,0,0,79,0,0,0,0,0,395,0,3,3,30,0,48,1,7,7,40,,,,,,,,,,,0,3,3,30,0,48,1,7,7,40,44,50,6,,,,44,50,6
172866,75,140,140,140,0,30,27,81,2,0,140,30,27,81,2,0,0,0,0,0,0,0,0,2,1,2,1,32,1,61,0,13,0,2,1,2,1,32,1,61,0,13,,,,,,,,,,,0,87,13,0,87,13,,,
172918,1811,3855,3855,1274,2581,545,327,870,2113,0,1274,477,141,461,195,0,2581,68,186,409,1918,0,1,1,2,4,0,77,2,13,0,52,1,1,2,4,0,77,2,13,0,52,,,,,,,,,,,34,22,44,34,22,44,,,
172954,1158,2197,2197,842,1355,368,524,923,382,0,842,200,190,420,32,0,1355,168,334,503,350,0,0,6,15,7,0,64,4,3,0,57,0,6,15,7,0,64,4,3,0,57,,,,,,,,,,,26,33,41,26,33,41,,,
172963,4540,10430,10430,2922,7508,1269,969,3091,5101,0,2922,695,393,964,870,0,7508,574,576,2127,4231,0,0,7,12,6,0,61,4,8,1,61,0,7,12,6,0,61,4,8,1,61,,,,,,,,,,,34,32,34,34,32,34,,,
173045,3230,3625,2591,3012,613,647,262,1653,29,1034,2325,625,220,1468,12,687,266,22,42,185,17,347,1,10,21,11,0,45,5,3,3,61,1,11,25,14,0,38,6,3,3,57,2,6,10,6,0,64,4,5,4,71,1,38,61,2,45,54,1,20,80
173063,1978,4324,4324,1198,3126,536,282,1662,1844,0,1198,342,127,504,225,0,3126,194,155,1158,1619,0,0,4,6,14,0,69,2,4,1,56,0,4,6,14,0,69,2,4,1,56,,,,,,,,,,,22,28,50,22,28,50,,,
173115,505,1297,1297,291,1006,96,182,411,608,0,291,74,60,153,4,0,1006,22,122,258,604,0,5,1,4,4,0,75,5,7,1,74,5,1,4,4,0,75,5,7,1,74,,,,,,,,,,,59,24,17,59,24,17,,,
173124,3190,5061,4557,2612,2449,473,658,2558,868,504,2514,459,366,1652,37,98,2043,14,292,906,831,406,3,2,3,3,0,76,5,6,2,59,3,2,3,3,0,75,5,6,2,59,2,1,1,3,0,87,3,1,1,59,37,38,25,34,39,27,68,24,8
173142,743,932,882,687,245,190,38,440,214,50,649,186,35,423,5,38,233,4,3,17,209,12,0,2,2,9,0,66,4,1,16,53,0,2,2,9,0,64,4,1,17,53,0,2,0,0,0,92,2,2,2,50,21,42,37,17,45,39,96,4,0
173160,3238,4541,3215,2472,2069,468,131,1640,976,1326,2090,449,68,1330,243,382,1125,19,63,310,733,944,0,5,7,6,0,72,3,6,1,62,0,6,6,7,0,72,4,5,0,60,1,4,9,4,0,71,2,8,2,67,21,47,32,15,50,35,33,42,25
173203,2511,5825,5825,1629,4196,503,362,1198,3762,0,1629,388,184,433,624,0,4196,115,178,765,3138,0,1,1,3,3,0,84,3,5,0,58,1,1,3,3,0,84,3,5,0,58,,,,,,,,,,,12,27,60,12,27,60,,,
173258,1963,2106,2106,2075,31,532,8,1497,69,0,2075,532,8,1497,38,0,31,0,0,0,31,0,0,10,7,10,0,52,9,3,10,50,0,10,7,10,0,52,9,3,10,50,,,,,,,,,,,0,0,100,0,0,100,,,
173300,1895,1975,1878,1817,158,448,59,1332,39,97,1805,448,59,1293,5,12,73,0,0,39,34,85,1,4,4,3,0,76,2,3,6,54,1,3,4,3,0,77,2,3,7,53,1,26,5,1,0,65,0,2,0,71,3,42,55,1,41,58,40,52,8
173328,5245,7449,3916,5408,2041,316,1029,2172,399,3533,2619,312,558,1651,98,2789,1297,4,471,521,301,744,0,8,11,7,0,57,4,4,10,65,1,11,14,9,0,54,5,5,1,67,0,4,7,4,0,61,2,3,19,62,50,34,15,35,49,17,68,18,14
173416,1909,3657,3657,1476,2181,550,645,1379,1083,0,1476,368,364,693,51,0,2181,182,281,686,1032,0,0,5,12,10,0,61,5,7,0,45,0,5,12,10,0,61,5,7,0,45,,,,,,,,,,,23,33,43,23,33,43,,,
173452,780,1306,1109,634,672,145,91,637,236,197,631,145,13,470,3,3,478,0,78,167,233,194,0,1,1,2,0,92,2,0,2,58,0,1,1,2,0,91,2,0,2,58,0,0,0,1,0,95,1,0,3,53,50,9,41,41,10,49,99,1,0
173461,2353,5358,5358,1542,3816,687,508,1909,2254,0,1542,417,211,717,197,0,3816,270,297,1192,2057,0,1,2,3,4,0,81,4,5,1,54,1,2,3,4,0,81,4,5,1,54,,,,,,,,,,,28,30,42,28,30,42,,,
173559,3171,6556,6556,2079,4477,857,500,2237,2962,0,2079,574,279,952,274,0,4477,283,221,1285,2688,0,1,2,10,5,0,74,4,3,0,61,1,2,10,5,0,74,4,3,0,61,,,,,,,,,,,32,35,33,32,35,33,,,
173638,1918,4653,4653,1050,3603,425,213,1432,2583,0,1050,323,106,384,237,0,3603,102,107,1048,2346,0,1,2,5,11,0,74,2,5,1,53,1,2,5,11,0,74,2,5,1,53,,,,,,,,,,,29,23,49,29,23,49,,,
173647,2170,2143,2143,2053,90,469,35,1636,3,0,2053,469,35,1546,3,0,90,0,0,90,0,0,0,3,3,5,0,80,4,1,4,56,0,3,3,5,0,80,4,1,4,56,,,,,,,,,,,0,1,99,0,1,99,,,
173665,2412,3177,1919,1847,1330,487,160,1220,52,1258,1798,487,142,1159,10,49,121,0,18,61,42,1209,0,7,10,9,0,62,5,6,2,67,1,9,12,12,0,55,6,4,1,63,0,5,7,4,0,72,3,7,3,72,20,44,35,5,50,45,43,36,21
173683,189,239,0,94,145,0,0,0,0,239,0,0,0,0,0,94,0,0,0,0,0,145,7,2,6,5,0,78,3,0,0,69,,,,,,,,,,,7,2,6,5,0,78,3,0,0,69,89,11,0,,,,89,11,0
173708,2546,5992,5992,1551,4441,628,926,2225,2213,0,1551,300,379,720,152,0,4441,328,547,1505,2061,0,0,9,23,10,0,48,5,4,1,42,0,9,23,10,0,48,5,4,1,42,,,,,,,,,,,31,27,43,31,27,43,,,
173735,2448,3726,3726,2111,1615,662,409,1335,1320,0,2111,585,306,769,451,0,1615,77,103,566,869,0,3,1,7,5,0,77,5,2,1,54,3,1,7,5,0,77,5,2,1,54,,,,,,,,,,,19,42,39,19,42,39,,,
173744,532,894,894,894,0,212,0,682,0,0,894,212,0,682,0,0,0,0,0,0,0,0,1,4,13,9,1,62,7,3,0,95,1,4,13,9,1,62,7,3,0,95,,,,,,,,,,,0,0,100,0,0,100,,,
173799,2142,4988,4988,1264,3724,543,606,1763,2076,0,1264,304,229,512,219,0,3724,239,377,1251,1857,0,0,6,17,13,0,55,5,4,0,62,0,6,17,13,0,55,5,4,0,62,,,,,,,,,,,46,29,25,46,29,25,,,
173896,328,450,0,363,87,0,0,0,0,450,0,0,0,0,0,363,0,0,0,0,0,87,0,2,6,5,0,76,2,2,7,59,,,,,,,,,,,0,2,6,5,0,76,2,2,7,59,13,68,19,,,,13,68,19
173902,2219,2197,2197,2163,34,552,7,1623,15,0,2163,552,7,1592,12,0,34,0,0,31,3,0,0,8,6,10,0,54,8,1,13,58,0,8,6,10,0,54,8,1,13,58,,,,,,,,,,,0,0,100,0,0,100,,,
173911,1835,4209,4209,1231,2978,523,509,1724,1453,0,1231,337,242,551,101,0,2978,186,267,1173,1352,0,0,1,9,9,0,70,2,5,2,51,0,1,9,9,0,70,2,5,2,51,,,,,,,,,,,26,30,44,26,30,44,,,
173920,12775,18038,15505,11246,6792,2416,1484,8779,2826,2533,10526,2372,1029,6906,219,720,4979,44,455,1873,2607,1813,0,4,6,6,0,71,3,2,9,58,0,4,6,6,0,71,3,2,8,56,1,4,5,4,0,71,2,2,12,68,18,54,28,14,58,28,42,33,25
173957,1460,1573,416,1516,57,133,191,92,0,1157,416,133,191,92,0,1100,0,0,0,0,0,57,1,15,6,8,0,55,1,3,11,62,0,10,6,10,0,69,0,4,1,77,1,17,6,8,0,50,1,3,15,57,0,0,100,0,0,100,0,0,100
174020,4747,8508,7541,3219,5289,168,1834,4746,793,967,3025,118,922,1944,41,194,4516,50,912,2802,752,773,1,15,28,7,0,41,4,1,4,58,1,16,29,7,0,39,4,1,3,58,1,11,19,5,0,53,4,1,7,58,51,38,11,52,38,10,42,42,15
174066,46958,59150,42178,39596,19554,6775,2265,22943,10195,16972,29976,6742,2113,20299,822,9620,12202,33,152,2644,9373,7352,0,10,7,6,0,57,4,5,10,56,0,12,8,6,0,60,5,5,5,55,0,8,5,5,0,52,3,7,21,57,4,47,49,3,54,43,7,30,63
174075,1533,2769,2769,1135,1634,224,348,1224,973,0,1135,202,204,688,41,0,1634,22,144,536,932,0,2,3,5,4,0,73,3,8,3,58,2,3,5,4,0,73,3,8,3,58,,,,,,,,,,,44,17,39,44,17,39,,,
174127,760,885,742,760,125,172,62,492,16,143,720,172,62,482,4,40,22,0,0,10,12,103,1,7,5,11,0,63,6,3,4,69,1,8,5,11,0,64,6,2,2,67,0,5,2,13,0,55,4,8,14,78,12,41,47,0,45,55,71,20,9
174136,3876,9199,9199,2218,6981,1165,1275,3992,2767,0,2218,543,471,991,213,0,6981,622,804,3001,2554,0,1,5,34,13,0,33,6,5,2,59,1,5,34,13,0,33,6,5,2,59,,,,,,,,,,,40,33,27,40,33,27,,,
174154,957,1209,1196,476,733,296,197,701,2,13,464,119,82,263,0,12,732,177,115,438,2,1,0,11,28,7,0,44,4,6,0,89,0,11,28,7,0,44,4,6,0,89,8,8,31,0,0,46,0,8,0,77,26,64,10,25,65,10,100,0,0
174190,138,227,227,227,0,54,0,173,0,0,227,54,0,173,0,0,0,0,0,0,0,0,2,19,19,11,2,40,6,1,0,97,2,19,19,11,2,40,6,1,0,97,,,,,,,,,,,0,0,100,0,0,100,,,
174233,8791,10319,9390,8194,2125,1998,427,5718,1247,929,7633,1977,404,5109,143,561,1757,21,23,609,1104,368,1,3,2,3,0,73,3,12,2,51,1,3,2,3,0,73,3,13,1,50,5,3,2,3,0,73,4,1,9,59,5,58,38,4,60,36,13,32,55
174251,989,1146,1146,1023,123,280,39,769,58,0,1023,276,37,682,28,0,123,4,2,87,30,0,13,2,3,6,0,54,18,1,3,56,13,2,3,6,0,54,18,1,3,56,,,,,,,,,,,3,35,61,3,35,61,,,
174321,161,216,216,214,2,89,0,127,0,0,214,88,0,126,0,0,2,1,0,1,0,0,1,3,18,6,0,68,3,2,0,98,1,3,18,6,0,68,3,2,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
174358,4084,6072,4627,3354,2718,680,482,2778,687,1445,3104,668,350,2055,31,250,1523,12,132,723,656,1195,1,2,5,4,0,79,4,2,3,65,1,2,6,4,0,77,4,1,4,63,1,1,3,1,0,86,3,4,1,70,35,53,12,23,65,12,71,15,14
174376,2894,7120,7120,1643,5477,778,744,2848,2750,0,1643,373,270,661,339,0,5477,405,474,2187,2411,0,0,15,25,8,0,42,6,3,1,60,0,15,25,8,0,42,6,3,1,60,,,,,,,,,,,38,38,24,38,38,24,,,
174428,6083,13957,13957,3738,10219,1826,1348,4756,6027,0,3738,967,545,1423,803,0,10219,859,803,3333,5224,0,0,9,20,11,0,47,5,8,1,58,0,9,20,11,0,47,5,8,1,58,,,,,,,,,,,44,33,23,44,33,23,,,
174437,723,1063,945,888,175,186,52,630,77,118,810,182,47,552,29,78,135,4,5,78,48,40,1,4,12,13,0,61,5,2,2,54,1,5,9,14,0,62,5,2,2,54,0,1,32,8,1,51,2,4,2,54,16,61,23,9,66,25,73,22,5
174473,1450,3275,3275,915,2360,359,281,1215,1420,0,915,251,127,490,47,0,2360,108,154,725,1373,0,2,2,7,5,0,78,4,2,1,60,2,2,7,5,0,78,4,2,1,60,,,,,,,,,,,35,28,37,35,28,37,,,
174491,2405,3557,3432,1929,1628,413,147,1063,1809,125,1925,403,105,915,502,4,1507,10,42,148,1307,121,0,4,4,5,0,80,4,2,1,61,0,4,4,5,0,80,4,2,1,61,0,8,10,3,0,70,2,3,3,49,41,27,32,39,28,33,95,2,2
174507,922,1235,477,830,405,12,140,153,172,758,159,5,56,30,68,671,318,7,84,123,104,87,0,6,5,3,0,43,2,35,7,63,1,9,10,4,0,38,3,33,2,72,0,3,2,3,0,45,1,36,10,58,6,77,17,5,77,18,6,78,16
174525,89,124,124,90,34,29,15,59,21,0,90,29,12,44,5,0,34,0,3,15,16,0,10,2,10,2,2,69,5,0,1,46,10,2,10,2,2,69,5,0,1,46,,,,,,,,,,,31,15,54,31,15,54,,,
174570,815,2555,2555,506,2049,201,184,412,1758,0,506,124,89,192,101,0,2049,77,95,220,1657,0,1,2,3,4,0,74,3,13,0,62,1,2,3,4,0,74,3,13,0,62,,,,,,,,,,,11,21,68,11,21,68,,,
174738,2981,6080,6080,1950,4130,878,560,2599,2043,0,1950,580,223,793,354,0,4130,298,337,1806,1689,0,0,5,14,8,0,65,4,3,1,64,0,5,14,8,0,65,4,3,1,64,,,,,,,,,,,37,37,26,37,37,26,,,
174747,1536,1506,1479,1464,42,325,29,1103,22,27,1443,324,29,1088,2,21,36,1,0,15,20,6,0,3,3,10,0,80,0,0,3,100,0,4,3,10,0,80,0,0,3,100,0,0,0,11,0,89,0,0,0,96,2,4,94,0,4,96,100,0,0
174756,2464,4846,4846,1795,3051,788,652,2126,1280,0,1795,475,326,802,192,0,3051,313,326,1324,1088,0,0,2,18,5,0,65,4,4,1,62,0,2,18,5,0,65,4,4,1,62,,,,,,,,,,,36,35,29,36,35,29,,,
174783,6967,12711,10199,5831,6880,868,845,4490,3996,2512,4942,821,606,3180,335,889,5257,47,239,1310,3661,1623,0,4,8,4,0,63,3,6,11,56,0,4,8,4,0,67,3,4,8,55,0,4,6,2,0,48,2,12,25,61,17,44,39,13,46,41,34,35,31
174792,1645,1705,1557,1552,153,383,31,1117,26,148,1487,381,30,1073,3,65,70,2,1,44,23,83,1,4,4,7,0,79,0,0,6,3,1,4,4,7,0,80,0,0,4,0,1,3,1,6,0,64,0,0,26,39,2,8,90,0,4,95,24,43,33
174817,2870,5727,1729,3269,2458,216,105,873,535,3998,881,216,34,626,5,2388,848,0,71,247,530,1610,1,4,9,7,0,57,0,21,1,66,1,3,7,11,0,63,0,12,2,54,0,4,9,5,0,55,0,25,1,71,43,31,26,13,47,41,56,24,20
174844,3030,3120,3120,3056,64,871,31,2166,52,0,3056,871,31,2143,11,0,64,0,0,23,41,0,0,6,3,9,0,67,4,1,10,58,0,6,3,9,0,67,4,1,10,58,,,,,,,,,,,0,5,95,0,5,95,,,
174862,1117,1872,1402,922,950,217,107,524,554,470,691,198,74,337,82,231,711,19,33,187,472,239,1,5,6,6,0,75,2,2,4,54,1,4,5,7,0,78,2,2,2,55,1,8,8,3,0,66,1,2,11,50,68,8,24,57,10,32,100,0,0
174899,3310,4109,2329,2878,1231,368,363,1468,130,1780,1800,367,264,1165,4,1078,529,1,99,303,126,702,1,5,5,4,0,74,2,6,2,72,1,3,6,3,0,77,2,4,3,69,1,9,5,4,0,71,2,8,0,76,32,13,55,19,18,63,50,6,45
174914,8579,10012,6253,7119,2893,1606,281,4287,79,3759,5931,1589,275,4058,9,1188,322,17,6,229,70,2571,0,6,6,7,0,65,3,7,6,52,0,5,6,8,0,68,4,4,4,48,0,6,6,5,0,60,2,11,9,57,6,57,37,2,64,34,14,44,41
174978,149,233,233,191,42,80,0,153,0,0,191,68,0,123,0,0,42,12,0,30,0,0,1,1,37,15,0,21,1,24,0,98,1,1,37,15,0,21,1,24,0,98,,,,,,,,,,,0,0,100,0,0,100,,,
175005,3158,4261,2887,2305,1956,355,636,1818,78,1374,1761,326,233,1202,0,544,1126,29,403,616,78,830,0,10,13,10,0,60,4,3,0,93,0,12,15,13,0,51,4,3,0,95,0,7,7,3,0,77,3,2,1,90,33,31,36,28,39,32,43,13,43
175014,3930,8498,7235,3581,4917,1093,2431,3650,61,1263,2793,383,845,1561,4,788,4442,710,1586,2089,57,475,1,4,27,9,0,44,2,12,0,84,1,3,29,9,0,43,2,12,0,84,0,5,15,10,0,54,2,12,0,80,71,28,1,66,33,2,100,0,0
175041,3447,7655,7655,2366,5289,1251,816,3173,2415,0,2366,652,326,1118,270,0,5289,599,490,2055,2145,0,0,17,35,9,0,27,4,4,2,59,0,17,35,9,0,27,4,4,2,59,,,,,,,,,,,28,36,36,28,36,36,,,
175078,3176,8521,7913,1904,6617,354,477,1427,5655,608,1617,336,224,939,118,287,6296,18,253,488,5537,321,0,2,4,5,0,80,3,4,2,63,0,2,4,5,0,80,3,4,2,62,0,2,3,2,0,75,1,6,11,68,13,15,71,11,16,73,38,14,48
175120,671,854,854,854,0,627,0,227,0,0,854,627,0,227,0,0,0,0,0,0,0,0,1,9,48,13,0,17,10,2,0,35,1,9,48,13,0,17,10,2,0,35,,,,,,,,,,,4,20,76,4,20,76,,,
175139,154,256,0,109,147,0,0,0,0,256,0,0,0,0,0,109,0,0,0,0,0,147,1,2,11,2,2,72,3,8,0,61,,,,,,,,,,,1,2,11,2,2,72,3,8,0,61,64,36,0,,,,64,36,0
175227,1225,1514,1514,1231,283,339,235,883,57,0,1231,315,186,711,19,0,283,24,49,172,38,0,1,6,7,5,0,69,5,5,1,19,1,6,7,5,0,69,5,5,1,19,,,,,,,,,,,7,63,29,7,63,29,,,
175236,2140,3525,3525,1717,1808,556,446,1593,930,0,1717,391,264,792,270,0,1808,165,182,801,660,0,0,2,4,11,0,77,2,3,0,64,0,2,4,11,0,77,2,3,0,64,,,,,,,,,,,41,37,21,41,37,21,,,
175263,1099,2597,2597,826,1771,292,349,733,1223,0,826,207,199,302,118,0,1771,85,150,431,1105,0,0,2,5,5,0,80,3,6,0,56,0,2,5,5,0,80,3,6,0,56,,,,,,,,,,,37,25,38,37,25,38,,,
175272,5566,7029,6088,5073,1956,1193,501,4026,368,941,4781,1169,306,3258,48,292,1307,24,195,768,320,649,0,3,4,4,0,81,3,2,2,69,0,4,3,4,0,81,4,2,2,68,0,2,6,4,0,83,3,1,2,80,18,56,26,12,59,29,56,34,9
175281,1140,1201,0,463,738,0,0,0,0,1201,0,0,0,0,0,463,0,0,0,0,0,738,2,4,8,7,0,69,1,6,1,59,,,,,,,,,,,2,4,8,7,0,69,1,6,1,59,0,85,15,,,,0,85,15
175315,5114,11026,11026,3376,7650,1317,1631,4892,3186,0,3376,738,704,1541,393,0,7650,579,927,3351,2793,0,0,18,13,9,0,50,5,3,2,58,0,18,13,9,0,50,5,3,2,58,,,,,,,,,,,39,35,27,39,35,27,,,
175342,2838,3417,2814,2464,953,522,272,1884,136,603,2239,479,235,1521,4,225,575,43,37,363,132,378,0,0,94,1,0,3,0,0,2,68,0,0,95,1,0,3,0,0,1,67,0,0,91,0,0,4,0,0,5,72,21,52,27,14,57,29,54,32,14
175421,3037,4879,1936,1349,3530,268,315,1064,289,2943,1218,260,174,719,65,131,718,8,141,345,224,2812,1,0,50,2,0,27,3,13,4,68,1,1,39,3,0,39,4,12,2,63,0,0,58,2,0,19,3,13,5,71,73,11,17,40,25,36,94,2,4
175430,755,1092,1041,591,501,91,99,395,456,51,551,91,84,359,17,40,490,0,15,36,439,11,1,1,16,7,0,67,2,1,5,53,1,1,16,7,0,67,2,1,5,52,0,0,24,0,0,76,0,0,0,61,22,46,31,19,48,33,88,12,0
175494,152,189,189,189,0,37,0,152,0,0,189,37,0,152,0,0,0,0,0,0,0,0,0,7,32,3,0,54,4,1,0,75,0,7,32,3,0,54,4,1,0,75,,,,,,,,,,,0,0,100,0,0,100,,,
175519,1510,2534,2534,1459,1075,301,690,861,682,0,1459,288,479,689,3,0,1075,13,211,172,679,0,0,0,90,0,0,5,0,3,0,64,0,0,90,0,0,5,0,3,0,64,,,,,,,,,,,45,35,20,45,35,20,,,
175573,1776,3407,3407,2026,1381,770,755,940,942,0,2026,709,624,593,100,0,1381,61,131,347,842,0,0,0,41,2,0,53,1,3,0,61,0,0,41,2,0,53,1,3,0,61,,,,,,,,,,,31,44,24,31,44,24,,,
175616,2173,3375,2230,1974,1401,232,425,1176,397,1145,1531,221,350,952,8,443,699,11,75,224,389,702,0,1,35,3,0,53,1,3,3,64,0,1,33,2,0,56,2,3,3,60,0,1,40,4,0,48,1,3,3,73,37,43,19,13,59,28,85,13,2
175643,1903,2712,2712,1732,980,559,294,919,940,0,1732,540,254,796,142,0,980,19,40,123,798,0,6,1,30,6,0,51,3,1,1,63,6,1,30,6,0,51,3,1,1,63,,,,,,,,,,,23,37,40,23,37,40,,,
175652,2869,4708,4708,2863,1845,771,731,2087,1119,0,2863,717,519,1471,156,0,1845,54,212,616,963,0,1,1,45,2,0,46,1,5,0,58,1,1,45,2,0,46,1,5,0,58,,,,,,,,,,,46,30,24,46,30,24,,,
175698,21,59,59,32,27,47,0,12,0,0,32,27,0,5,0,0,27,20,0,7,0,0,2,0,75,7,0,14,3,0,0,25,2,0,75,7,0,14,3,0,0,25,,,,,,,,,,,0,0,100,0,0,100,,,
175722,34,48,48,48,0,11,0,37,0,0,48,11,0,37,0,0,0,0,0,0,0,0,0,0,23,2,0,75,0,0,0,100,0,0,23,2,0,75,0,0,0,100,,,,,,,,,,,0,0,100,0,0,100,,,
175786,6630,12808,12808,6659,6149,2060,3554,2636,4558,0,6659,1760,2575,2147,177,0,6149,300,979,489,4381,0,0,1,51,3,0,30,3,12,0,61,0,1,51,3,0,30,3,12,0,61,,,,,,,,,,,22,13,64,22,13,64,,,
175810,4214,6903,6903,4076,2827,1252,2702,1750,1199,0,4076,1146,1554,1347,29,0,2827,106,1148,403,1170,0,0,1,45,2,0,49,3,0,0,67,0,1,45,2,0,49,3,0,0,67,,,,,,,,,,,43,30,27,43,30,27,,,
175829,4065,6466,6466,3155,3311,1637,1558,2042,1229,0,3155,1402,416,1305,32,0,3311,235,1142,737,1197,0,0,1,28,3,0,65,3,0,0,64,0,1,28,3,0,65,3,0,0,64,,,,,,,,,,,42,42,16,42,42,16,,,
